17,7470392,610800,3026,2489820,2621436,30345470,12810886,17534584,8,2530000,-759,3670,1610080908875
17,7470392,618168,3033,2489820,2621436,26508847,17140239,9368608,8,2236000,-1330,3670,1610080908992
17,7470392,620040,3035,2489820,2621436,25588687,17918479,7670208,8,2236000,-966,3670,1610080909108
17,7470392,596724,3022,2489820,2621436,31219584,0,31219584,8,2600000,-966,3670,1610080909222
17,7470392,603048,3020,2489820,2621436,24259848,0,24259848,8,2730000,-974,3670,1610080909343
17,7470392,602180,3018,2489820,2621436,25654336,0,25654336,8,2600000,-825,3670,1610080909458
17,7470392,600196,3019,2489820,2621436,27583800,0,27583800,8,2080000,-825,3670,1610080909577
17,7470392,604040,3021,2489820,2621436,23276816,0,23276816,8,2730000,-654,3670,1610080909699
17,7470392,609868,3026,2489820,2621436,25085294,7066294,18019000,8,2470000,-910,3670,1610080909811
17,7470392,593004,3009,2489820,2621436,34675168,0,34675168,8,2470000,-910,3670,1610080909919
17,7470392,591640,3009,2489820,2621436,35961352,0,35961352,8,2730000,-849,3670,1610080910044
17,7470392,598832,3015,2489820,2621436,29584640,0,29584640,8,2600000,-837,3670,1610080910165
17,7470392,605776,3022,2489820,2621436,22250312,0,22250312,8,2600000,-837,3670,1610080910277
17,7470392,602056,3018,2489820,2621436,25195560,0,25195560,8,2730000,-891,3670,1610080910391
17,7470392,599824,3016,2489820,2621436,28043664,0,28043664,8,2730000,-891,3670,1610080910506
17,7470392,616316,3032,2489820,2621436,27924285,16868053,11056232,8,2530000,-1125,3670,1610080910618
17,7470392,602304,3019,2489820,2621436,24602072,0,24602072,8,2730000,-1449,3670,1610080910728
17,7470392,611852,3028,2489820,2621436,20053790,4534158,15519632,8,2730000,-1449,3670,1610080910839
17,7470392,611852,3028,2489820,2621436,19651886,3989142,15662744,8,2730000,-1271,3670,1610080910951
17,7470392,617680,3034,2489820,2621436,19651886,10823374,8828512,8,2236000,-1267,3670,1610080911063
17,7470392,598584,3024,2489820,2621436,28141224,0,28141224,8,2730000,-1267,3670,1610080911175
17,7470392,599204,3016,2489820,2621436,27486992,0,27486992,8,2730000,-1097,3670,1610080911294
17,7470392,603048,3020,2489820,2621436,23371080,0,23371080,8,2730000,-515,3670,1610080911406
17,7470392,607140,3022,2489820,2621436,22999118,2141518,20857600,8,2730000,-515,3670,1610080911518
17,7470392,614208,3036,2489820,2621436,29848808,0,29848808,8,2470000,-1523,3670,1610080911638
17,7470392,608628,3025,2489820,2621436,18094320,0,18094320,8,2730000,-1207,3670,1610080911756
17,7470392,611728,3027,2489820,2621436,20695245,4707429,15987816,8,2600000,-1207,3670,1610080911870
17,7470392,597344,3014,2489820,2621436,29493904,0,29493904,8,2730000,-1377,3670,1610080911981
17,7470392,604536,3021,2489820,2621436,22518584,0,22518584,8,2730000,-759,3670,1610080912100
17,7470392,610240,3026,2489820,2621436,16729448,0,16729448,8,2730000,-759,3670,1610080912212
17,7470392,612348,3028,2489820,2621436,15958447,1272367,14686080,8,2730000,-1188,3670,1610080912322
17,7470392,618052,3034,2489820,2621436,18064958,9388214,8676744,8,2730000,-1188,3670,1610080912433
17,7470392,609124,3026,2489820,2621436,17410952,0,17410952,8,2730000,-1337,3670,1610080912545
17,7470392,618672,3035,2489820,2621436,13972125,5818701,8153424,8,2730000,-1260,3670,1610080912657
17,7470392,607884,3033,2489820,2621436,18472248,0,18472248,8,2730000,-1260,3670,1610080912767
17,7470392,609744,3026,2489820,2621436,16608144,0,16608144,8,2730000,-1500,3670,1610080912882
17,7470392,619168,3035,2489820,2621436,15716846,8182414,7534432,8,2730000,-1481,3670,1610080912992
17,7470392,616316,3033,2489820,2621436,12907053,2746645,10160408,8,2730000,-1481,3670,1610080913103
17,7470392,611232,3028,2489820,2621436,14600848,0,14600848,8,2600000,-1475,3670,1610080913213
17,7470392,614332,3038,2489820,2621436,11928048,0,11928048,8,2730000,-1183,3670,1610080913322
17,7470392,615572,3032,2489820,2621436,11429016,0,11429016,8,2600000,-1183,3670,1610080913438
17,7470392,621152,3038,2489820,2621436,9765856,3518464,6247392,8,2730000,-1340,3670,1610080913548
17,7470392,620408,3037,2489820,2621436,9765856,2691072,7074784,8,2600000,-1340,3670,1610080913658
18,7470392,613836,3030,2489828,2621436,13280336,0,13280336,8,2340000,-353,3670,1610080918458
18,7470392,593592,3011,2489828,2621436,33262952,0,33262952,8,2600000,-353,3670,1610080918562
18,7470392,611956,3028,2489828,2621436,29218207,14002895,15215312,8,2080000,-670,3670,1610080918673
18,7470392,615360,3031,2489828,2621436,29218207,17469663,11748544,8,2236000,-852,3670,1610080918787
18,7470392,594948,3011,2489828,2621436,32470096,0,32470096,8,2730000,-852,3670,1610080918898
18,7470392,613160,3028,2489828,2621436,23837966,9211526,14626440,8,2340000,-1448,3670,1610080919010
18,7470392,612196,3028,2489828,2621436,27649341,12051101,15598240,8,2470000,-1307,3670,1610080919123
18,7470392,617680,3033,2489828,2621436,27649341,18817205,8832136,8,2340000,-1307,3670,1610080919240
18,7470392,606148,3034,2489828,2621436,25037071,16914767,8122304,8,2470000,-884,3670,1610080919363
18,7470392,617308,3033,2489828,2621436,20864894,11251174,9613720,8,2236000,-823,3670,1610080919487
18,7470392,591144,3008,2489828,2621436,35795408,0,35795408,8,2730000,-823,3670,1610080919599
18,7470392,602924,3019,2489828,2621436,24496384,0,24496384,8,2600000,-1291,3670,1610080919711
18,7470392,616564,3033,2489828,2621436,22455885,11914421,10541464,8,1820000,-1227,3670,1610080919822
18,7470392,609620,3032,2489828,2621436,23865264,0,23865264,8,1976000,-1227,3670,1610080919932
18,7470392,600816,3017,2489832,2621436,26001584,0,26001584,8,2730000,-862,3670,1610080920051
18,7470392,607884,3023,2489832,2621436,26191951,6030375,20161576,8,2730000,-1004,3670,1610080920166
18,7470392,617184,3033,2489832,2621436,26191951,16575919,9616032,8,2470000,-1004,3670,1610080920278
18,7470392,618548,3034,2489832,2621436,21493053,13426245,8066808,8,2470000,-1089,3670,1610080920393
18,7470392,618548,3034,2489832,2621436,20557293,12171533,8385760,8,2530000,-1089,3670,1610080920514
18,7470392,617680,3033,2489832,2621436,20539838,11321526,9218312,8,2530000,-1272,3670,1610080920628
